ID,revolutions,humidity,vibration,x1,x2,x3,x4,x5
17,21.704686066803976,52.87991114889397,4.498275743403174,102.18911834113815,52.31733401677757,79.80195865508679,43.41002525571091,62.0677769360463
18,24.586590414671143,55.03713030985303,5.845269106444423,102.52422011154316,56.63099796944739,77.53301193781722,43.95801131035008,58.76538590804808
19,22.36881843954601,59.52614637857052,4.422762245231061,102.23430377871148,56.367386762560606,81.2574294408759,43.3787574383533,60.33187750141993
20,21.585997475813976,58.67805006872162,4.03083822335315,105.77571468326342,52.99147269539832,78.78661352538313,42.35293369673405,60.79031181922006
21,27.56655245346732,51.92776875171869,5.797234783455418,100.50542503416598,55.09520494701453,81.36011139532044,46.495135150630624,58.46238836650357
22,24.40720867199917,57.15301265797108,3.958326431316255,102.48000747299356,53.52622650562159,85.73059213581176,44.07053216346245,62.76057813583981
23,25.21612521305522,50.21610967377785,4.9195473260836176,99.58226131093927,54.475543679526,80.55083490733134,43.792914307586095,63.67296605581133
24,22.452626284261942,56.34378857111399,6.48192643876726,103.59435558203452,54.3385215297377,82.02942124159398,42.493663804191286,64.65133335550208
25,24.433102841219807,61.94846870022266,5.187595824822071,100.73992274301672,54.20116448206635,83.52338601155549,42.2079633224234,60.05569339453711
26,25.96209666489608,53.46365798940792,4.5858570676317205,102.53354943199632,57.834049757559775,82.34075005558233,42.53923878651479,61.86638058629999
27,23.655231204677104,53.856519566491954,4.940850155810611,102.46530744740944,54.155324306974,82.4350706553242,43.88588357358053,63.74027834370356
28,26.92411141576797,58.70371404449629,5.302602799841598,103.8899776984322,53.58907269078433,81.19508316144436,41.79872512058893,61.44104964574839
29,25.18541199363848,51.83533895075831,5.131864708682803,102.3408473966548,53.64272534341477,81.52576314719637,41.70543426938262,61.03618420433291
30,26.01570004825217,54.61757936808908,5.504739082301765,102.37350739174455,56.33686707718402,80.13896883054676,43.29695355112672,59.15258205494416
31,25.60644427163441,58.35725036176007,4.6961049647820845,106.55295845501855,52.277129083936366,83.82038478231222,43.05983281756993,63.71523004595021
32,30.72350358292648,54.717132792522136,6.395996970102958,104.36692453616706,53.59490767539465,78.71444486919093,41.95301889770784,62.051829880953086
33,27.19931066204986,55.96412402146197,5.417784475579537,102.79163496432749,56.8921161113547,84.2085612354264,41.61429400080012,61.05086133634019
34,25.31645816857431,58.9566143883381,5.567845964453609,103.52739701351418,55.0703831267676,79.52776156811778,44.12503227408667,62.63453325085136
35,29.280711060461947,58.0406977752072,5.189196140463279,107.43446571447431,54.97429295501363,84.32895852646892,43.025253545173456,62.50184031298247
36,25.39579117079719,57.628495339963415,5.82742426896081,103.78746315914852,57.86612182270156,81.76450090257521,41.285306914848746,62.58800929143624
37,28.45512911469446,55.86263166565445,5.265136758082113,102.99260442020456,55.018404358864,80.0765913812126,41.335294504049294,62.07295711718979
38,24.316002022212427,58.04211729447031,5.244898764413167,103.11383986064752,53.5670736820106,83.766914181778,42.24697281606518,64.89481198996772
39,25.7748785699851,56.612647813557565,4.727690203276405,103.49754564423571,54.186200172627984,84.53362994992632,43.32038281461941,62.32313448257357
40,29.018801252387423,58.40915041629192,4.9912212953157695,103.51804387679988,52.88562466487405,81.86749996502598,43.1611015825898,65.01462718015244
41,30.29371194437792,55.59680043904704,5.879535617557616,102.25824104431868,56.45163284823655,84.25221969000862,43.67582282547049,63.49350199705962
42,29.3490399422682,56.591727082444045,5.257954321926644,102.67887322158896,55.40802312154042,78.30794445915576,41.031350003026255,63.23541887205917
43,28.962309240018165,54.22137205078013,4.974500636464867,103.37759126763486,56.21075648728643,80.30380384198422,42.72261041190996,62.59973508228442
44,28.776432453857,57.13800732163694,5.123283071727783,106.32753737472126,56.32106974983503,85.5964599839326,43.90125082715625,64.29120435192922
45,26.60431586549549,54.86178495337404,5.575057504165831,104.4892717250672,53.85724262980577,82.63070663516365,43.78423642548149,63.060009695977286
46,28.30203230816334,54.004377625117485,5.029731206553612,104.94394457160188,53.0379033429285,79.4197736003337,42.78596096453753,61.55220072520332
47,28.9984004379352,58.17420125894368,5.424528594412608,108.00411951785247,54.353448229194,81.8123696411678,44.75021262150008,61.561649720806045
48,32.20943215508443,58.08810876119732,5.746030622774249,108.15877046475872,53.09737565414216,81.42894417542097,42.98615404648143,63.70271259195332
49,30.95544316806725,59.85015240558725,4.714764058551976,105.10843960499209,54.62896871333285,83.0092008568312,43.39382700481886,61.76661446278716
50,26.912611638159248,56.25976577876519,4.542641043941286,104.51400001285586,56.05421437685298,82.66473236490529,42.36928138488804,63.0926251559864
51,31.254769656587804,58.82888120551422,5.845098141261089,104.14899189557764,54.07791754984844,83.82893337081678,41.51715803651265,64.82962171256023
52,30.0017299056152,59.30866382161474,5.217796988305163,107.36460136999168,54.52870276988133,83.39669373416066,41.39577596617652,63.757249994463365
53,29.58068541070925,59.04210860225319,6.075659460542014,105.66988850990148,54.13605287646748,86.319375414811,42.425009486290016,62.27511140708484
54,32.317819002360885,55.282309210784376,6.1744752565298295,105.40560635025776,55.45355482359087,84.51297513626388,42.003864015027446,65.52987568572092
55,33.31366508944879,58.25881016559944,6.18985374364561,104.6495844626319,53.21996603607764,84.64290700123378,40.41832021235075,64.29284231616292
56,33.26864972223286,58.95455581881216,6.750468987811171,104.83490707946412,50.89868344726247,86.12126354757304,41.13222581609021,65.05340099456097
57,29.879263595191563,57.93505066902341,5.507497437124202,107.11067599868092,54.87090949261357,83.07649189195456,41.810308635555465,60.18059579590678
58,31.08803135837252,51.70542713057364,5.845592014233194,103.93498102575504,55.6171545033348,81.39304408900345,42.826269397477255,64.13296696220084
59,32.514852048442485,58.49763768910991,5.478940429359581,108.64985606191838,54.77530741280632,86.39319364057027,42.05278474504493,64.95420412482743
60,33.946360131551074,64.70503389581859,7.23599444487482,105.6856387935804,53.11529323544075,84.31306990401224,41.966259702284034,66.29519836670423
61,31.176906439933628,57.03855755599544,6.626740492532608,106.54619917078332,52.34256682459564,84.3818966350451,41.02047919207326,61.60234684662666
62,31.90092780804772,55.98564065326487,5.677727254968011,104.26257714184696,54.75583367362605,82.8980116028884,41.99923446041814,65.66006025566482
63,30.19353866610637,59.341075586640144,5.795597719973909,107.00176782150378,54.194868019522985,82.99210246861752,43.26346073063538,66.36976988638379
64,30.14469717236272,59.20928325234785,6.275410238518378,106.45871488671172,53.76208612039096,85.98005903737366,42.06784708200463,60.92906768791417
65,34.28997052731863,61.90143296054126,5.907656548989263,107.10292905116611,56.65216230111989,86.31638181863366,40.37249785261152,64.72417336426079
66,35.50208252245303,54.60066134743131,5.603867793345017,110.2331040709379,52.465529666012856,85.97482266311013,40.59546163167245,64.98348062315517
67,32.767110161898486,60.619403809384806,6.270751764643016,107.7305272651622,56.51512174557014,86.05284961592825,42.402586221810274,63.61677114159427
68,35.03653851235692,60.247484736166754,6.047092398753724,105.8700930859502,53.866656000479175,85.66437614317724,41.55594118458848,63.42183815541511
69,33.86787225075322,58.10069208571721,5.962940846597233,106.11987398626788,51.03161956295247,84.8483885176677,41.67178868036835,65.2079154156316
70,31.966244942120152,59.59406381744378,5.3320452001845045,108.81468748194202,53.48175136667359,84.29324024737063,41.099406528038536,63.33226769104134
71,34.08788907384234,61.71720087879009,5.102539069301492,110.30251900974474,55.15496824228613,87.12292971822289,42.18099092261215,63.97691683592664
72,36.54648676934117,61.29655692826739,6.267721285052192,108.34845905717232,53.132902886391214,84.01274382783544,41.341771957232304,65.56893214825793
73,33.50075370877039,55.30129037125164,6.238567124873764,109.24030981047574,51.43267532524947,85.55766403005015,41.42086716320839,67.02826560446908
74,36.80033646115969,61.24151493391316,6.055953841033017,109.15937943315176,53.36202934279756,83.26681148859397,40.72073432624711,65.25052480974666
75,28.52682917708023,58.63762055393931,6.173113505024638,110.8537986754238,52.28660483732646,83.61297853877487,42.457819892754486,64.68954260740998
76,35.501997996419746,59.10090797058436,5.670219836417495,104.1909895982974,54.27325550756469,84.51560927915541,41.27886720838358,63.7599012191344
77,34.12074142480012,59.152428652618056,5.385355659553411,109.49783038578089,54.65841642666824,83.4359815989034,42.07145931053596,63.06318718901301
78,33.433645761516274,58.53261279590736,5.811728763241383,110.2027980640914,51.87631025772988,86.69509556894612,40.23328106317681,66.28744681890616
79,34.29673308738438,62.60891980055018,5.95462075532611,105.62851157968696,52.36402944696997,82.45844613446589,43.1237712437382,64.43629354819485
80,30.2161425532114,58.83304982606098,5.978936766445743,106.6039440324086,54.519343546073706,85.40768131671074,42.63000666058152,66.43530310418443
81,33.82650396875228,55.775921952105485,5.4341573445103,106.74171375776385,52.05738661434585,85.52852600120207,39.40531577070831,64.25708565854046
82,35.05112036499845,58.00427702267925,6.648222288060909,107.05236442519217,51.68332212287626,81.69577431978804,40.4754003996315,63.81902568007987
83,37.36019337463717,59.771206003074575,7.167698071286591,107.61183246006546,51.49906632225614,84.48876109596081,41.71694768048352,65.46507669330191
84,33.43182084031967,62.97296986396576,5.914433051020718,109.12443979803824,53.75534635805693,85.93521036020205,39.88131844152168,64.7593632901944
85,32.91176021114309,61.14476100901358,6.480691247163878,110.43318684903,53.650856528019645,86.33383283401764,41.030952677192985,63.105527024389374
86,33.58203471879607,56.833969734599926,5.294993636883054,110.92570071597572,52.12053290968063,85.11988677469459,41.55045156622453,67.67888387644942
87,36.46955566448536,66.89119050069738,6.792999033763734,107.14726614201396,53.1133669955839,86.93395652692706,40.9001477982668,64.0507207986346
88,35.34584437864586,60.27993781677524,6.556904510906904,107.19195849072948,55.355233844497576,85.41277694751948,41.58455484550254,66.42029743874994
89,33.67478835339625,63.36172057525371,6.392936119871713,111.57005792154509,51.561905338934544,85.70949092069458,40.31302480464888,66.3287524971068
90,35.80317475854832,59.1302862737149,6.039078161723017,110.287540386501,50.053510461312406,86.23581066872345,38.72261554352341,63.2131696637878
91,35.00948020762315,61.23533264974056,4.548340598983648,109.2140002083982,53.62153962504292,87.63635816808747,41.90916629528991,63.6345127145848
92,36.78764484681415,62.20342929123871,5.866216601743841,110.04773305795987,52.73080411586101,84.48031301454023,41.86293880373467,64.72088999149383
93,33.47761433196246,63.3893196894693,5.6330375315040815,109.0928041625063,51.788530208199504,84.90702553272482,43.35066101281696,63.90906887738743
94,34.254090038632164,62.95649455560573,5.5103296251724485,110.25148783975392,53.78853724529301,84.59132276094041,38.59957294391148,67.83092833156014
95,34.14921316278189,62.4505764286766,6.042070083869617,108.57863867533312,54.0257954632199,85.31268908378132,41.51716938315419,64.97400138560134
96,32.02673010973268,58.938262123275024,5.531421928483498,109.83537472776098,49.410778145254994,88.87704024418842,38.75708354871561,66.641221150208
97,35.56264148055323,58.21776157521057,5.597060545065959,106.32219732382713,51.70023711089775,87.21702419301609,42.44154589200728,66.10869387319671
98,35.50545866878933,60.98023950922814,5.5306414095638,108.01176998688788,56.11105332427867,83.8559067178831,41.1320728151972,65.7652149961938
99,35.0028253187709,62.83115776327704,5.699092688024599,108.07588300534796,53.465242420562944,84.96321201102897,39.65130491576164,65.459905962796
100,34.528975220474614,59.41290670134955,6.511325757589925,108.72220298353362,53.55936253619758,86.95516349716362,41.34236641835861,67.28465837647917
101,32.16925851589917,63.32581804702819,5.509544514898751,107.65753865339204,54.25934141794722,84.4416362978787,39.967899525283855,64.22015251212459
102,34.15685884169419,64.53732322143655,5.76582581854763,108.48155819582028,52.48012200587529,84.84849066659459,40.780059662626776,68.07541232192852
103,34.30716937243244,57.479617952606965,5.665817101335111,106.55638976537752,53.603794610646005,89.03310145961609,40.64420980189632,63.58247602690938
104,33.378793585986315,57.766862614681685,5.99513749607725,110.71767766865064,53.43984689010107,85.15993119403524,42.140937306918666,66.71226030878083
105,34.647829503092055,59.90547925940604,6.198060689699751,109.48878935050996,53.12504242072845,88.33900184670509,42.170137815006015,63.45820585223474
106,35.761861719626,61.29835724774709,4.564587812903441,106.27541639573428,51.786934542771625,88.98278233406145,39.71632001652945,65.11762584692826
107,38.70580127146727,58.85066750993023,6.78429505882979,108.0466575080534,52.481264279474026,85.0471580681771,41.33000335858937,65.755651933821
108,35.258569957491375,64.52975980166573,6.829464809754501,110.41847158299012,51.29361315040147,84.77557860856356,40.58499723995076,64.9094139755197
109,35.396821301162696,61.79406887482553,5.542533812908691,108.68663734291034,52.14811791467511,86.0441328582948,38.77568949158103,65.38998663482873
110,34.70146303421603,60.68885867797574,5.50374509392938,108.40466760356628,50.32866762315311,84.45950344322739,39.45032092901466,63.60433032023553
111,30.977782678328985,56.3113703296331,5.379323326969844,109.67368715327072,50.84774722846957,86.9186537867759,42.440844589707126,64.2251633946856
112,34.723612141423175,56.72016435299449,5.5342902486454415,110.53283841564848,51.56227139028651,86.30457143435784,40.42068166075472,66.47454455416137
113,34.85476918081238,61.55908339609952,6.131526639360285,106.99415452800037,50.52201978511541,87.47578343578871,41.02072336041141,65.79171620077256
114,39.61482638429706,54.36664296143255,5.283256326792984,110.9867744098149,51.13167802797457,89.58671425824319,39.76701190673912,64.73072735078337
115,34.254029499518964,63.85064602571376,5.458371476457423,108.30402769375176,51.59473379829012,88.46545396688741,39.39723082563059,67.77149439650287
116,35.18864349063237,60.38650539422215,6.792420187222486,109.88529107664516,52.39523326472307,87.84606989963964,39.922566017526975,63.97298477822641
117,34.459323877518976,70.63840755264846,5.705404077580479,109.86527282381708,53.16674618938844,82.97204656067497,39.58734663536694,65.2775414964867
118,32.13100520162791,67.88096711137004,6.549813897409096,108.89537793333344,50.9980130441593,87.82689213794649,38.31837551038046,65.07772931114414
119,36.69005091418419,60.46088828061088,6.322090936542022,107.9140165991703,53.64699015959585,90.42083313144,38.76651745816551,66.77429504375428
120,35.840761287348506,60.73416843769191,5.177310414447589,109.4002159064216,53.00271316442859,80.98940840772389,40.43598677381889,65.93874532700598
121,35.847911638513395,64.08779418814309,6.467253412452037,113.23092790243312,52.30122571979065,88.42352934080515,39.30572392109463,65.71824749675245
122,32.372505472823704,66.2583633373777,5.8561340534770245,107.26401950513292,51.72567765522536,86.75979033968497,39.67049297710841,63.12739844857128
123,36.918800156185576,56.28247927506008,5.851420069871178,113.37752076461564,51.92384024752516,85.41209041872365,39.83815387972584,67.20373419835363
124,31.22795833686345,55.88508548784196,5.7384169232919175,109.47739955067992,53.17553225619572,88.74653755672699,39.87480096313149,65.59113193743927
125,35.12036147592431,59.42567682002952,6.235459197257931,110.06995327621544,53.179968592715234,90.5957165563104,40.666935498239866,66.10227805225696
126,38.23910423928926,63.087486675632086,6.674673983643093,107.82657837723056,53.29651531808807,88.75821240089486,38.38035965193068,64.81608382114477
127,31.785246734998346,62.87731014499888,6.389492365473846,108.4566716086832,51.305439683639776,86.4962325172051,40.00810877978645,64.58955256818841
128,32.538453690326136,64.64334136599874,6.100011078935243,108.99102259275696,52.025118035390825,85.38195904904669,40.15179403008175,68.20581812448482
129,33.77170851716557,57.88219364693381,5.171563509918742,107.90150478465009,53.15707411048636,87.58785060543073,40.34164579750032,63.30484198581839
130,32.46346232817684,54.58003490167828,5.451854955462117,109.56953365131844,50.15514215460812,89.07404253186851,37.90202979025316,64.39043625037279
131,30.263771000693257,64.1496097877426,7.175618043444624,109.16623550066916,50.56193317351134,86.58211612794415,39.529053531548,68.19872861417976
132,33.39361040094246,59.13799897298048,6.21649434172587,113.6731512874776,51.01234169641585,86.8033817568216,40.949738672591145,66.94458538770675
133,31.019992773205736,55.614064094608,6.778524354154366,107.6293877200708,52.28630467989773,93.05547887601988,39.09412001899758,65.499966572956
134,33.976657577843234,62.15157755545969,6.658881198436245,110.15489120331016,52.25818192767585,89.59551577902546,39.63647033143566,67.86196790702536
135,31.072281936591548,64.1426901749975,5.889537394205148,110.43180566900372,50.4875475667836,89.76460347534282,39.89327144445305,66.66549467519354
136,35.88947127534646,61.44368609972937,6.250734958912862,107.7805059158411,48.51925814363159,84.56930715300027,38.0474791724769,66.34654329493077
137,31.09841229785775,60.48292374733295,5.679241438836856,111.2782692478722,51.09969105925601,86.10043101108447,40.86702764330844,66.33746212384166
138,31.8929873881127,61.42491007532006,4.911034884632167,109.08986342161587,49.30110365617893,87.68849560262076,39.49314608771814,66.69775944571364
139,34.03324304885776,60.83769223959558,5.948436914934645,104.88208013891254,48.39176186086119,85.56057375174625,39.47378667222798,66.75844087183808
140,29.81051712850744,57.95165826927787,6.149211811937252,111.16534256950118,48.67887841136376,90.7867506880764,37.25309891174319,69.29307867753197
141,32.59017478483248,59.89803141081707,5.505354613592338,107.58899073908216,51.01221382810661,90.42907674354252,39.67072501796558,65.70521393946012
142,34.60955538587122,63.65210118807725,6.247782954162148,107.70300063156428,52.51209760799178,86.56324450048542,39.34386358202283,65.74913371837722
143,28.6373587165129,63.099398760183625,5.978772195471303,111.14848540146671,50.47673099101595,91.21944067512402,40.42314423005138,64.13673365423631
144,32.075723827139555,62.68455728700956,5.364908832255118,109.05094576302888,50.6832619676071,87.66375108335184,38.449421496222016,65.9103142903381
145,32.077464230133685,59.2408596659656,5.525362899558174,111.55186163024972,52.08829500596346,92.87106839081127,37.73500379570634,68.77779616552601
146,32.96973522755509,61.727634817288056,5.363175769311589,112.10616380201697,47.94499741758938,88.0010751466169,38.00264756485844,67.45471788882814
147,28.777764622700733,55.78669974775242,5.006872361426405,108.36395946768816,50.98964290104641,88.88288100191464,38.14238914292441,65.15623317623395
148,28.45355319851059,62.89898629588328,4.890461339971982,111.20680170777092,50.13966911891241,90.54847217136816,37.49126537650904,66.00976189999393
149,31.978412542554967,66.69570112220417,5.441962795159467,108.074296287388,50.95379828766489,90.32147748459896,39.863287396555165,64.0122289233938
150,31.36586381291421,58.03221301928701,6.379641205817796,114.01487728173078,49.3271330579755,88.80459470779294,39.86411888551547,64.49461669596656
151,31.107587418489967,60.742216980046734,5.245712818534986,108.1246511538891,48.77309406436028,87.51714265856693,38.30420829885995,66.16309038020617
152,31.131588367878667,63.53261953558391,5.824409069672316,111.52315793186746,50.15840443584718,88.84335303810342,38.071111483304094,65.18710462161066
153,28.90815714577335,66.34903436509991,5.388198882128388,111.1174854106918,52.36907488558491,86.19775399171746,36.61256036877045,64.35097097561926
154,30.559695096968603,61.290947387355125,6.2600275240230605,110.0195142207566,51.13431136142155,88.14879361592999,39.08848087036662,66.64094362451233
155,30.505822926452137,60.60389198526089,6.308124822123197,108.00220310173276,49.029082576083866,85.63968294083352,40.01075043834819,65.77034837439214
156,28.31301788890002,56.81880169640256,5.833452456109527,108.9949698749997,47.72686216481336,84.30967342862843,37.685226572328204,63.5291698090178
157,33.29290886851986,63.08071952852127,6.078114376603391,104.94359584245548,47.16294647680675,87.9847947568047,38.17107477117031,62.7537793410485
158,30.326305686859158,68.94137259803988,5.689402138489081,109.6511585504232,51.607958192137566,90.4203663389233,38.687922550843865,64.99672135425133
159,26.810998810389343,63.691863975445216,4.822779832244428,109.85164238826596,48.14898735113468,89.75865302285956,39.9441617007988,63.45381601324956
160,30.31941059715592,62.83749999489903,6.654067288231554,109.3680585449727,49.04118831391502,87.75381527830586,38.38597887724797,63.01656008557682
161,26.86741544393245,63.91503589579903,5.0478574445543005,103.10165818207508,51.4591743727781,91.42157749049449,38.34844549004954,67.49633493031486
162,30.199247988134083,62.959868129215145,6.006960375151451,106.46277962548407,47.00446206431718,86.79879482882268,38.29950706706642,65.63851141701043
163,30.748441825796768,60.59835880790456,6.201625308533531,107.44223227581531,51.61173059639107,84.10993234442645,36.66269552385025,65.36834982217736
164,26.59397763326856,65.55140152213606,5.160905992651542,109.46468235451354,48.940961456989726,83.58943497892969,36.60884964298074,65.46459973908027
165,29.9641541831736,63.80290772357636,6.192196752783396,109.40159007563553,47.54670988432984,85.59865477949585,37.215936450529085,64.02039926717808
166,28.66304032461224,63.222425281026375,5.939598333258934,108.42261921649629,48.84680128407548,89.60104383848638,39.0054987549608,66.32280334529217
167,29.279741556244545,60.2873502705535,6.412108247601517,109.97232861990317,48.08226109431727,86.70430472976935,37.626319016669456,65.48873550203291
168,31.225465991794007,67.16773489707921,5.60671874407175,106.58674942132257,49.77580599676066,88.90130068589728,37.4015373199907,64.52637800528495
169,26.73552887951999,65.29498147464949,4.801809931214732,109.7957365733245,48.09089477623972,91.27678059459411,37.35383537431613,64.72801397197648
170,25.51147488519362,61.68567172040266,5.021886547501287,109.4594290276267,46.14424998172581,85.78820705810296,37.73363091191776,63.7744989569111
171,25.03082863684216,66.39336811310702,5.434760424476679,109.19838872069596,48.62959774429772,88.9489439959223,39.54408853308568,64.98181986591595
172,24.96746697790785,61.938538152626336,5.265274484827683,108.01119953825012,46.87446621458748,89.07277033445803,37.66189673203864,65.20650982097064
173,26.23248595464789,61.12849457384095,5.124449819711376,111.96744664162064,49.1647254754292,86.27562374314196,36.99833657274749,64.89156772665224
174,26.85501932870992,61.238546823355655,4.418573753275286,109.22171735326404,47.02663721368211,90.70713279392264,37.78185135758604,65.59604263367791
175,26.510599958181757,58.2474978560022,5.521039451839137,106.22672078066472,48.0245313594176,87.42426361826801,39.48409843880626,65.36814179910102
176,27.3946179835484,65.0182736865203,6.478107151955379,108.58678089522144,48.9797864808089,87.23249403817398,37.19904195170745,65.80394478012403
177,25.547872074025985,58.15305010753185,5.439016387134217,109.5206366028572,48.33671280937227,92.22290416620292,36.49416152545652,66.84360787017852
178,28.209190811003488,60.0038860913429,5.761380746233893,106.76368678862974,48.98068989430542,89.04424442816591,37.14792835829206,66.28895936250623
179,24.551755137203457,57.50508052512375,5.400464674556302,110.0414288152284,49.57527176385428,89.84768081945917,37.75189480628286,66.80106608346478
180,30.29909960615148,63.51615604643555,5.892774424362029,108.54869042710226,46.76789548912261,90.70463005219024,38.286046837979136,64.06663644495707
181,25.886589611154225,63.36581740357149,5.804076500397815,103.0201757524272,48.358318717188205,86.69099653341209,38.579832595557406,64.54367524485389
182,22.696289765652,62.87899637473979,5.270969949339789,108.22376906479032,43.410947757247456,90.48804317736592,36.50284803103228,66.25465986671806
183,22.043081594466216,60.77355021504379,4.822578947031536,106.73045549853562,48.72666671883087,86.98042559743084,36.57381417070605,66.24846028089024
184,24.92304057996697,60.42667186417432,4.804382228676468,108.53377108332528,47.85508920321128,86.89013662350608,37.17797401848221,64.18960776794958
185,23.28342273682113,65.3784635683735,5.045756262672823,109.26356085408536,46.78196511817397,87.42991015208784,38.16279321420985,66.09052988971663
186,24.92968144602277,62.375569552155255,5.39895065495026,107.68001036849776,48.68173938571829,86.723664682072,36.19584781387847,63.72279600654062
187,24.21862387009523,65.01806168754405,5.079809662797013,110.53359471676846,49.91842360235421,89.6053495260016,36.826580309100784,65.82394739737202
188,22.89615160503394,61.45489153747663,5.217959300717963,106.75794300296586,47.396769444509246,88.48805887762173,36.81971526296628,65.02652325171363
189,21.11713228264906,64.69536568683226,5.2028529631987785,108.27613534409625,46.6452003323769,86.96314883878827,38.33326406684872,62.95225675112911
190,19.549242054819416,68.10343991674283,5.342597878355501,108.54641820540274,48.26179844048416,89.28592767682547,37.89934072053285,64.34008572665293
191,21.45348707146942,65.99341953106322,5.6775448407583085,106.65077912150142,45.96290678465146,87.37723321937078,38.25487558247314,68.22623309631989
192,23.826316067710685,63.03888447571388,5.2058866841705616,108.3108766971658,46.92802398289469,87.26149912902773,38.670428854359166,65.21799047551298
193,22.308185991724976,65.08881361524244,4.4325428690690165,105.47077270001816,49.70470678465039,88.00441150947053,37.007214624192684,68.32484216417438
194,19.154537108941707,63.63619842705016,4.632534888846744,105.72072071948712,47.91711334785679,88.82273126891239,36.10709626593098,62.66798856524808
195,21.75798655148008,64.42269772455109,5.051124162312728,103.84558223502182,44.95762365815612,88.66363652728066,36.09570394655425,65.91907136111715
196,21.94752119537535,63.46297270930205,4.1071767717275245,106.857058130227,45.03456003038316,87.14493834428337,35.42125606201336,60.94990918782298
197,19.17414292053744,63.98743392231659,5.508012372140568,106.9274169646157,47.92664836337085,89.55252042070832,36.7838271525681,64.70889496481216
198,21.0140469725357,65.15723775725654,5.05545746920322,108.5371224480618,48.93083203953126,87.39973787604245,36.84213928433133,65.61329439136217
199,20.587578823063925,61.58128374748449,5.069308398084947,107.66158298565782,45.1647994415522,86.52015335825226,37.99822394914029,65.87991459914915
200,17.949669164016065,61.5540090113044,5.349816944610506,105.40945871728032,48.22005014316906,84.87904434058247,37.21243718798856,63.38018266311898
201,20.71557472069657,60.47618648380445,4.5516982922606415,103.52149314825616,49.49551526123458,89.76578025945264,36.69059369329967,66.09313307909066
202,20.88595929305916,59.88105200234813,5.155518748933711,106.64142783926263,50.2865814031861,87.80791072790917,37.050872163126975,63.688743724221176
203,21.69494110017863,61.06995043928552,4.9020622352490335,107.89419583609684,47.90669909292416,88.18795550200437,36.11439848135175,64.19740252426504
204,21.401007343425167,65.24000077940015,4.924837169554057,107.07912611248976,48.12542491434533,89.84027112042808,38.16583456737244,63.747217699943846
205,16.302803471146117,62.12294651337592,4.160587014057018,107.63289851705726,44.121089383662806,86.77568303806216,36.34212594459429,62.645695770923545
206,16.947463484252083,66.3817288275509,5.516233262134448,104.93448888739348,50.42643364691885,84.96290438861857,35.97628364024915,66.65737020968507
207,19.61844583463961,64.9844831480379,4.681415309694142,104.31850836326169,46.3698069341391,87.83185036046363,37.92283248329053,64.3267670468944
208,19.381557235458743,59.01416533954063,5.080540009075364,103.67059263335148,45.78937637310179,88.28817838095232,37.66841472497797,65.83711211368781
209,19.15009686914753,66.92381994244869,3.932980454644808,104.9244390831304,46.76362295991841,87.1259053295883,35.36043161970535,65.72404670816144
210,25.591944502245703,67.4303829905169,5.985957484834888,104.77009182354529,49.37110425956475,90.57781033140589,37.929553571793534,62.65537231416266
211,18.795264045782872,62.05537107087831,5.270834123058726,105.2308919980954,50.37314280985296,82.63611899491852,36.323964558704525,65.88124027315152
